236, -41.727055 10.598068 13.061356 4.992979 -3.354606 2.657565 -4.486617 2.421603 -1.972614 0.980729 -3.623525 1.529863 -4.612711 1.84703 -2.817443 1.309736 -1.291358 0.975134 -0.373027 0.557188 0.527488 0.576072 0.717824 0.345967;
237, -65.153404 2.068427 1.33675 0.977756 0.311909 0.428848 0.068255 0.337394 -0.106415 0.375626 -0.169909 0.359701 -0.173331 0.304613 -0.023757 0.208607 -0.004853 0.196394 -0.013416 0.197874 -0.034096 0.174077 -0.060319 0.122673;
238, -45.240707 10.857134 11.451861 5.191954 -2.876268 2.471841 -4.921651 2.936004 -3.475169 2.053689 -4.218742 2.252899 -3.82482 1.961864 -1.652426 1.151296 -0.508348 0.789726 -0.363113 0.561826 -0.271875 0.69497 -0.240266 0.502098;
239, -46.12569 10.749949 11.759732 5.606582 -1.004829 3.469677 -3.356596 2.708066 -2.191198 1.542246 -3.05276 1.927212 -3.708556 2.099545 -2.450485 1.565696 -1.196579 1.051947 -0.27852 0.495335 0.445223 0.636099 0.532538 0.502724;
240, -54.84549 6.070178 2.388481 0.886733 -8.170921 4.797594 -2.420986 1.215866 3.780772 2.129516 2.311114 1.168279 -0.441488 0.406839 -2.423841 0.91834 -2.083011 1.146393 1.18586 0.43409 2.005217 0.969663 0.041014 0.368999;
241, -51.154301 7.621022 2.914887 1.335709 -9.579802 5.854591 -1.943401 1.350246 3.912103 2.274203 1.972508 1.165887 -0.019117 0.606489 -2.257412 1.060799 -2.308125 1.195862 0.873221 0.490555 1.871865 0.919112 0.442976 0.542095;
242, -52.89093 11.312887 8.111064 5.332392 1.70118 1.886025 0.432995 1.166974 0.067671 0.794041 0.024148 0.581166 -0.325137 0.578572 -0.293683 0.610062 -0.289047 0.463945 -0.02574 0.371322 -0.042765 0.366859 -0.132561 0.307818;
243, -48.006237 12.293868 9.965416 5.754192 0.828187 2.178699 -0.314416 1.767421 0.07551 1.002458 -0.025502 0.831403 -0.691757 0.921178 -0.504869 0.990223 -0.433282 0.776513 -0.026584 0.462343 0.063576 0.536886 -0.051635 0.489565;
244, -46.09304 14.912885 9.970161 6.76298 0.769189 3.288629 -0.244192 1.865105 -0.128983 1.078426 0.314566 0.804408 -0.301006 0.728422 -0.191755 0.544587 -0.378334 0.633593 -0.030724 0.449359 0.002746 0.492797 -0.093056 0.449344;
245, -42.902191 14.251031 11.498338 7.115041 0.85294 5.078607 0.42949 1.530566 0.289053 1.468578 0.006305 1.396483 -0.724598 1.044219 -0.376214 0.782134 -0.343685 0.800072 0.128689 0.927033 0.347242 0.758974 0.114483 0.504987;
246, -49.644806 11.66791 11.089913 6.764055 3.270744 3.588475 0.669783 1.335549 -0.066923 0.528624 -0.179611 0.661744 -0.202919 0.356961 -0.006679 0.409234 -0.423164 0.423648 -0.592389 0.622975 -0.428188 0.613256 -0.23126 0.441146;
247, -66.704803 0.71249 0.545471 0.330595 0.182279 0.228783 0.089229 0.292402 -0.000478 0.168857 0.04408 0.154178 0.091548 0.141443 0.09822 0.105948 0.098746 0.109542 0.075355 0.099587 0.015423 0.075815 -0.008497 0.070614;
248, -52.971771 2.22537 6.446388 0.951044 -1.63781 1.384313 -0.760488 0.880903 -0.293894 0.672867 -0.422062 0.635664 -0.14166 0.47783 -0.133216 0.535302 -0.239676 0.616235 0.01562 0.387021 0.135979 0.425112 -0.142195 0.430093;
249, -54.095715 2.945134 6.332242 1.146703 -0.528461 0.976241 -0.114898 0.767293 -0.228185 0.80363 -0.33636 0.72871 -0.275928 0.519682 -0.187865 0.381824 -0.104266 0.437446 0.064356 0.426643 0.248594 0.342388 0.080669 0.329574;
250, -59.363407 7.41978 3.924481 2.971529 -0.137709 1.090575 0.18462 0.578981 0.082478 0.524704 0.048707 0.544128 0.14478 0.311966 0.086698 0.300898 -0.063604 0.302132 -0.038031 0.252724 0.090617 0.277975 0.005912 0.236513;
251, -64.305519 3.653014 1.683225 1.50127 0.802466 1.070118 0.666353 0.859189 0.276684 0.606711 0.276307 0.539402 0.144601 0.493342 0.135284 0.437708 0.100253 0.310204 0.125649 0.238252 0.069351 0.188768 0.05463 0.121562;
252, -61.777157 4.934518 3.831118 2.296186 1.859297 1.113351 1.341825 0.655445 1.101915 0.451658 0.911146 0.322795 0.625317 0.359473 0.450311 0.392215 0.200683 0.345946 0.185579 0.296962 0.188183 0.296754 0.158334 0.311748;
253, -32.100353 9.271515 7.067166 2.778314 -4.492754 1.566256 1.219176 0.967396 0.29647 0.617522 -1.48531 0.765008 -1.08439 0.599321 -0.158733 0.494889 -0.917055 0.580622 0.174861 0.417617 -0.69808 0.479774 0.142775 0.314879;
254, -64.033066 0.386403 2.782255 0.292836 1.730399 0.204927 1.112926 0.291148 0.905483 0.287695 0.826913 0.237097 0.674215 0.194807 0.468749 0.185642 0.301732 0.201103 0.210079 0.20753 0.136985 0.190491 0.061645 0.124086;
255, -62.614437 3.92016 3.465858 1.703432 1.627954 0.946621 1.168401 0.531567 1.165778 0.366287 0.978538 0.391584 0.694063 0.316086 0.436467 0.292957 0.27207 0.359973 0.236087 0.293692 0.188578 0.217672 0.084114 0.157386;
256, -62.072777 3.487951 3.333601 1.075046 0.867299 1.528545 0.715855 0.850743 1.21735 0.527886 1.009176 0.405787 0.557165 0.327896 0.507693 0.285604 0.439438 0.340549 0.25941 0.291906 0.065875 0.306681 0.017018 0.189694;
257, -31.94117 11.716448 3.85607 1.671674 -4.669052 2.493747 1.323843 0.973057 -0.098915 1.040592 -0.869807 0.958167 -0.433378 0.651911 0.369704 0.536681 -0.380091 0.671392 0.748958 0.494537 -0.554164 0.492355 0.176733 0.307065;
258, -35.699574 14.434402 4.652827 1.440302 -3.307255 2.249559 1.15169 0.924024 0.598103 0.709631 -0.916812 0.997717 -1.088909 0.946666 -0.007502 0.536501 -0.854354 0.796429 0.321541 0.476083 -0.629931 0.54711 0.089518 0.315143;
259, -41.893135 21.542204 4.04109 1.916291 -1.334342 2.728725 1.07301 0.655203 0.315234 0.997862 -0.038193 0.855699 -0.134134 0.938943 0.193991 0.448589 -0.471133 0.755888 0.221299 0.38026 -0.098876 0.486999 0.189257 0.285192;
260, -60.114853 5.630626 3.990086 1.70511 0.814719 1.739185 1.083133 0.804451 1.101622 0.46507 0.547795 0.532519 0.31865 0.481833 0.276499 0.37409 0.116498 0.343598 0.187151 0.225432 0.126034 0.228013 0.056054 0.164088;
261, -63.530003 1.317642 2.962697 0.805003 1.433112 0.242162 0.819558 0.614315 0.942818 0.350824 1.068562 0.153013 0.859459 0.191219 0.491822 0.138517 0.251829 0.255959 0.215843 0.229862 0.221239 0.110416 0.145569 0.116901;
262, -32.928547 14.027085 5.855938 2.222017 -3.346993 2.21986 1.531051 0.736714 1.024598 0.560218 -0.953263 0.905086 -1.052193 0.849377 -0.198347 0.493839 -1.038018 0.739362 0.361173 0.403455 -0.709925 0.547706 0.315354 0.32349;
263, -64.842567 6.22474 1.369809 2.56702 0.456345 1.146036 0.508249 0.989704 0.203718 0.550274 0.258041 0.475993 0.216984 0.448036 0.075613 0.276843 0.023676 0.290385 0.032664 0.239034 0.01175 0.159825 0.010307 0.096327;
264, -50.471622 9.394912 7.252274 2.937621 -2.070416 2.716746 -0.577454 1.316702 0.077189 0.846583 -0.494841 0.778788 -0.342946 0.733229 -0.188267 0.581845 -0.116443 0.493032 -0.109865 0.401489 -0.091224 0.379366 0.014935 0.30566;
265, -45.65781 7.248804 8.674519 2.173504 -3.26248 2.184174 -0.700979 1.340743 -0.075127 0.910035 -0.790633 0.670677 -0.487993 0.529174 -0.399984 0.493196 -0.277794 0.431768 -0.107338 0.363811 -0.050485 0.333086 -0.034054 0.331373;
266, -49.472282 7.611567 7.492927 2.048626 -2.676085 2.174196 -0.761097 1.329543 0.224711 0.876821 -0.787046 0.736042 -0.643123 0.530681 -0.336744 0.468854 -0.285125 0.45934 -0.130585 0.335815 -0.073445 0.356644 -0.036446 0.310824;
267, -62.817932 4.75295 2.760086 1.307199 0.541356 1.72891 0.640338 0.630279 0.71805 0.510038 0.336074 0.632074 0.305965 0.589988 0.467974 0.430862 0.413678 0.316579 0.332059 0.20616 0.268777 0.178031 0.183093 0.15553;
268, -50.687378 10.07466 6.63634 2.857998 -2.288972 3.067174 -0.357065 1.267069 -0.074548 0.892946 -0.553328 0.869916 -0.266169 0.674816 -0.16474 0.614576 -0.083947 0.487496 0.044987 0.392417 0.081609 0.384028 0.029372 0.294009;
269, -48.640648 7.306199 8.238301 2.252054 -2.44347 2.253109 -0.922443 1.238237 -0.109722 0.868315 -0.84519 0.702818 -0.568084 0.554488 -0.312858 0.47916 -0.258213 0.459197 -0.10061 0.333449 -0.014722 0.321395 -0.063939 0.316767;
270, -49.147854 10.559978 6.848295 2.944994 -2.649779 2.684167 -0.201263 1.40969 0.083282 0.894012 -0.686606 0.91588 -0.356137 0.756298 -0.201496 0.724203 -0.283702 0.619655 0.044143 0.361138 0.124401 0.315257 -0.043937 0.316086;
271, -45.793865 7.584339 8.189565 2.03704 -3.452825 2.531195 -0.542306 1.421743 -0.122318 0.971903 -0.979341 0.604888 -0.606792 0.649973 -0.384062 0.54846 -0.258707 0.454486 -0.090584 0.357614 -0.022449 0.395174 -0.004413 0.368578;
272, -51.783852 8.345697 6.944452 3.074821 -1.93576 2.236783 -0.46973 1.221998 0.346057 0.843751 -0.548134 0.94123 -0.327233 0.647203 -0.093134 0.53759 -0.156932 0.489466 -0.019199 0.366474 0.086169 0.370517 -0.001178 0.282661;
273, -47.390038 10.143749 7.127411 2.688622 -3.215631 2.707362 -0.323586 1.261514 0.015557 1.021912 -0.573763 0.919907 -0.461405 0.697664 -0.407301 0.603788 -0.216395 0.472862 -0.016918 0.404156 0.017441 0.376211 0.072827 0.327154;
274, -48.108101 10.029171 6.765296 2.41634 -3.155249 2.713783 -0.232513 1.408033 -0.101025 0.928203 -0.76071 0.830288 -0.474139 0.625825 -0.260374 0.624394 -0.108971 0.511144 0.010694 0.425065 0.062402 0.37901 0.031617 0.329195;
275, -47.177986 8.442702 8.074814 2.240106 -2.965122 2.653325 -0.872827 1.221717 -0.140968 0.836736 -0.776935 0.745393 -0.620558 0.628203 -0.355252 0.569934 -0.15328 0.483041 -0.019681 0.4032 -0.065865 0.375187 -0.017622 0.323208;
276, -58.941414 3.289257 6.254505 1.865595 1.96425 0.867307 -0.202959 1.136143 -0.516351 0.614567 -0.702565 0.546134 -0.852141 0.562778 -0.511351 0.375292 -0.007431 0.275268 0.22301 0.247746 0.212143 0.256342 0.120633 0.228303;
277, -61.629997 3.996301 2.871165 1.176041 -0.436994 1.612293 0.139487 0.599838 0.689092 0.506793 0.228578 0.573053 -0.065761 0.525479 0.048002 0.450008 0.16536 0.350597 0.188567 0.262877 0.253361 0.227465 0.160523 0.188839;
278, -60.552757 4.995638 3.313132 1.402349 -0.727772 1.824338 -0.117296 0.78162 0.586178 0.538537 0.14562 0.653039 -0.0819 0.498518 0.006673 0.432725 0.103719 0.367811 0.22732 0.303381 0.341179 0.304891 0.222783 0.240875;
279, -59.44001 8.618465 3.582522 2.256303 -0.040645 2.5555 0.554695 1.055539 0.835535 0.612707 0.638386 0.616783 0.444184 0.442299 0.318092 0.467984 0.034021 0.472712 0.07315 0.324293 0.184326 0.23182 0.070995 0.203412;
280, -61.580418 6.751578 2.929472 2.137658 0.066953 1.791401 0.373541 0.923332 0.600597 0.526535 0.493221 0.473622 0.272523 0.425243 0.187143 0.425088 0.18115 0.358782 0.207994 0.228001 0.26532 0.214256 0.149401 0.15868;
281, -58.573009 8.190107 4.397195 2.698727 0.01974 2.352695 0.761388 0.964908 1.209168 0.726763 0.791813 0.643395 0.498947 0.503321 0.365386 0.447727 0.162208 0.395533 0.149683 0.329977 0.314428 0.331064 0.173861 0.261993;
282, -60.78162 4.738363 3.434626 1.54147 -0.421187 1.714516 0.02671 0.80551 0.697505 0.575304 0.337725 0.692156 0.190297 0.537842 0.200102 0.367202 0.153703 0.262761 0.168721 0.243759 0.215825 0.2533 0.110101 0.193306;
283, -57.719864 9.486944 3.919759 2.147992 -0.661354 2.923424 0.719884 0.948075 0.734563 0.677951 0.453761 0.570811 0.351019 0.450667 0.124501 0.526574 0.070247 0.370461 0.109725 0.30352 0.167505 0.287011 0.054637 0.241016;
284, -60.885838 8.789363 3.03638 2.305034 -0.078895 2.111808 0.574612 0.76937 0.710628 0.598623 0.660616 0.455535 0.473047 0.384702 0.26716 0.411332 0.180257 0.325824 0.244979 0.234996 0.27764 0.202654 0.062077 0.217839;
285, -52.89793 14.304723 5.78761 3.856843 -0.129649 2.427773 1.348547 0.882594 1.436025 0.685438 0.613018 0.654036 0.560081 0.452237 0.705872 0.412309 0.144175 0.470282 0.010105 0.377045 0.250194 0.277715 0.045519 0.307487;
286, -63.317055 4.873358 2.259367 1.441915 0.136539 1.84125 0.540308 0.673746 0.815428 0.467049 0.563189 0.4179 0.418858 0.403629 0.283156 0.372643 0.19878 0.349466 0.154968 0.308164 0.17505 0.189378 0.163734 0.169955;
287, -64.587723 5.054343 1.938081 1.994473 0.731591 0.992211 0.71069 0.526762 0.702155 0.281882 0.609466 0.211936 0.453734 0.266417 0.226713 0.531195 0.130968 0.508432 0.121878 0.353071 0.107092 0.19784 0.055354 0.149861;
288, -58.194569 12.537722 3.169644 2.718187 -0.51053 2.126925 0.86498 0.802337 0.373552 0.767579 0.48536 0.38751 0.284485 0.483181 -0.064373 0.664434 -0.204147 0.681546 -0.061232 0.46634 0.055345 0.281685 0.165698 0.205254;
289, -55.636108 14.128429 3.549162 2.757484 -0.79234 2.265082 1.240869 1.10593 0.093666 1.047437 0.35531 0.484901 0.163167 0.670227 -0.080493 0.602658 -0.225107 0.628837 -0.26897 0.586607 -0.011755 0.275345 0.289537 0.262825;
290, -67.127556 1.543894 0.057762 0.283289 0.004307 0.312484 0.284674 0.71348 0.038163 0.182448 0.097985 0.289354 0.138743 0.335998 0.047704 0.151309 0.059914 0.148776 0.060031 0.145913 0.049884 0.127582 0.0004 0.020714;
291, -59.436943 9.677859 4.659886 4.075999 1.043346 1.960844 1.090664 0.955436 1.168924 0.564889 0.807463 0.475395 0.632326 0.36393 0.528928 0.279559 0.329421 0.274467 0.204922 0.263297 0.120526 0.251894 -0.011395 0.245143;
292, -57.590298 9.511557 5.174425 3.277313 0.309206 2.524978 0.734609 1.063164 0.98665 0.717122 0.585554 0.579151 0.504999 0.42135 0.546642 0.365325 0.386361 0.266877 0.253903 0.250424 0.134999 0.272523 -0.04479 0.282753;
293, -56.670433 10.259896 5.528834 3.205615 0.542692 2.658571 1.004625 1.080693 0.973555 0.796708 0.538885 0.583689 0.434275 0.42911 0.534912 0.353777 0.430916 0.34821 0.286836 0.261873 0.177705 0.256459 -0.009024 0.262493;
294, -62.342369 6.210049 3.551433 2.75093 1.29824 1.831542 1.043968 0.784027 1.098008 0.33087 0.758796 0.415086 0.581875 0.243634 0.454944 0.254732 0.277761 0.302659 0.187069 0.185177 0.131858 0.130324 0.016035 0.171409;
295, -53.769711 10.78923 6.636749 3.135903 -0.012638 3.089394 0.652314 1.312251 0.785116 0.848448 0.524405 0.640733 0.456306 0.442894 0.481592 0.421014 0.33795 0.418062 0.214419 0.311619 0.193837 0.284144 0.030498 0.291282;
296, -53.682804 10.807752 6.333492 3.148276 -0.4886 2.957676 0.636996 1.285645 0.823276 0.782468 0.499472 0.667234 0.54792 0.441633 0.628303 0.39922 0.469466 0.434638 0.157214 0.294263 0.024028 0.352332 -0.139231 0.340924;
297, -55.879368 11.599031 5.484249 3.546992 0.065039 2.973586 0.883325 1.164805 0.9385 0.80978 0.696707 0.680008 0.605246 0.427331 0.603448 0.376914 0.438863 0.437943 0.212197 0.287853 0.150438 0.295994 -0.016392 0.2973;
298, -54.892502 10.611288 6.105174 3.251942 0.01909 2.806071 0.771474 1.136949 0.907957 0.796521 0.500314 0.68303 0.464243 0.454327 0.541064 0.39868 0.390626 0.416652 0.241012 0.342004 0.162384 0.300799 -0.0157 0.301535;
299, -57.69973 8.864045 4.819898 2.898929 -0.118786 2.429014 0.649173 0.931722 0.88464 0.698974 0.516163 0.503667 0.55835 0.352421 0.588867 0.309033 0.477246 0.367838 0.3533 0.227391 0.266785 0.239891 0.069963 0.183996;
300, -54.990097 9.640944 6.188921 3.184959 -0.223206 2.736287 0.404139 1.297093 0.853308 0.663195 0.466937 0.696364 0.403855 0.530185 0.440908 0.447111 0.304776 0.355306 0.252852 0.367935 0.231896 0.295755 0.055154 0.272158;
301, -60.266171 4.06344 3.827276 2.181642 -0.441925 1.901364 -0.039888 0.896712 0.663229 0.725623 -0.074354 0.536296 0.040483 0.335702 0.563996 0.465063 0.610544 0.358999 0.554121 0.26295 0.352717 0.289422 0.035833 0.241527;
302, -54.88855 5.517962 6.18442 1.963248 -1.59283 2.195872 -0.431479 0.817474 1.413705 0.720015 0.145751 0.841886 0.063958 0.468187 0.596803 0.447752 0.058668 0.517408 -0.082741 0.472461 0.189411 0.444891 0.022724 0.368697;
303, -55.633083 3.328562 5.212496 0.833888 -2.996788 1.916937 -1.491506 0.507195 1.171304 1.031441 0.0471 0.548537 -0.022803 0.464221 0.60536 0.477547 -0.046819 0.427481 -0.047788 0.340152 0.485912 0.357915 0.241224 0.270922;
304, -52.528187 4.844888 6.427989 2.196024 -4.030453 1.64421 -2.228973 0.692771 1.105326 0.812998 -0.152663 0.603507 -0.326453 0.511681 0.454782 0.468253 -0.014505 0.419993 0.057929 0.328452 0.572009 0.3005 0.284165 0.332104;
305, -52.47086 2.476217 5.773352 1.089804 -4.573418 1.05094 -1.490986 1.161733 1.443011 0.626961 -0.667391 0.819684 -0.309076 0.50239 0.820365 0.672524 0.036916 0.426091 0.11313 0.382618 0.599199 0.350332 0.090119 0.341442;
306, -53.503689 2.439265 5.199517 0.543759 -4.726759 1.794681 -1.496795 0.956358 1.854142 0.825887 -0.324932 0.654526 -0.380904 0.343856 0.764003 0.498443 0.059917 0.3409 0.006334 0.357676 0.510356 0.285978 0.136586 0.304361;
307, -54.510994 2.789899 4.31894 0.999572 -4.567467 1.402579 -0.435817 0.857119 2.086944 0.584019 -0.666118 0.7465 -0.044191 0.45042 1.298929 0.409244 0.303701 0.533196 0.267649 0.361674 0.657627 0.362358 0.044098 0.338898;
308, -53.666737 4.138205 5.554861 2.260728 -3.558763 1.438241 -1.033308 0.786671 1.027161 0.780312 -0.702968 0.681313 -0.124531 0.433557 0.881561 0.544502 0.40264 0.342703 0.257979 0.349184 0.349891 0.331571 0.087926 0.32441;
309, -54.925705 3.633073 4.172443 1.265426 -4.176775 1.887393 -0.092612 0.997112 1.969617 0.751149 -0.764786 0.795704 -0.200007 0.517031 0.902361 0.585404 0.068307 0.466645 0.107444 0.396281 0.465963 0.390937 0.043585 0.359148;
310, -54.398632 4.136445 5.334072 1.757779 -3.549602 1.567415 -1.171742 1.131154 1.340064 0.869879 -0.401289 0.737472 -0.239835 0.517203 0.677589 0.505846 0.117577 0.484463 0.107348 0.381006 0.453126 0.386244 0.130453 0.347871;
311, -51.12986 10.166119 1.479213 1.880146 -1.441982 1.548666 2.599406 1.056736 0.105976 0.872509 0.40305 0.55333 -0.104418 0.620762 0.202627 0.42963 0.003722 0.476948 -0.012637 0.393376 -0.128903 0.350848 0.061668 0.297965;
312, -63.390301 3.890227 1.135408 0.704672 0.509336 1.082518 1.442497 0.635234 0.716116 0.440775 0.534597 0.307169 0.337711 0.37077 0.399759 0.29962 0.213613 0.32106 0.250585 0.268615 0.187664 0.207341 0.104118 0.137494;
313, -64.723755 3.303058 0.952524 1.456363 0.995319 0.213202 1.258336 0.689998 0.669072 0.438519 0.725533 0.30325 0.482317 0.209287 0.433778 0.164303 0.386177 0.228953 0.236018 0.16452 0.109619 0.204896 0.132213 0.109615;
314, -64.492027 3.852467 0.933469 0.37206 0.552579 0.721737 1.441097 0.967322 0.634302 0.257713 0.499263 0.34854 0.684946 0.267175 0.537566 0.16682 0.246549 0.24504 0.249218 0.165696 0.238102 0.126838 0.105603 0.129489;
315, -62.885571 5.860166 1.403884 1.057396 0.390265 1.123512 1.467775 0.942444 0.737603 0.426585 0.482015 0.399946 0.506727 0.375211 0.486266 0.321883 0.151268 0.368348 0.139835 0.296244 0.166146 0.224831 0.095046 0.181822;
316, -58.445499 8.130518 1.042377 1.607358 0.026527 1.284694 2.208369 1.126769 0.333852 0.779727 0.602065 0.511849 0.365644 0.522013 0.244094 0.465094 0.075535 0.417392 0.143632 0.34219 -0.031477 0.294592 0.101313 0.239354;
317, -65.610222 0.733682 0.834012 0.568065 1.021414 0.172716 1.214886 0.311786 0.495959 0.31943 0.71278 0.183812 0.59962 0.127152 0.339395 0.146286 0.359103 0.104432 0.339833 0.095061 0.100167 0.127799 0.18204 0.088025;
318, -57.859329 8.815275 1.18345 1.495171 -0.111124 1.391686 2.228036 1.11547 0.273189 0.728529 0.6017 0.451157 0.27824 0.48853 0.217948 0.375437 0.045489 0.407066 0.067936 0.35631 0.011241 0.340438 0.156209 0.277709;
319, -57.680351 8.665632 2.492022 2.755146 0.051098 1.49985 1.817332 1.283351 0.327406 0.726807 0.287349 0.5754 0.168486 0.636704 0.291406 0.397922 0.099664 0.438049 0.1013 0.359994 0.03515 0.375824 0.081757 0.28209;
320, -52.067268 3.145327 0.17465 2.012189 -2.632033 1.274199 2.043054 0.702333 -0.84112 0.654172 0.702805 0.499692 0.330006 0.434481 0.51679 0.535765 0.076089 0.414649 0.305104 0.329314 -0.00865 0.296643 0.028467 0.279849;
321, -48.835079 3.842628 -0.930434 1.313585 -3.348346 0.774206 2.009171 0.61949 -1.056867 0.546429 0.763793 0.541435 0.280903 0.358714 0.772942 0.42379 -0.009376 0.386927 0.33649 0.317934 0.084682 0.318903 0.14843 0.280836;
322, -61.188923 7.006827 0.511068 1.540852 -0.290595 1.861644 1.28465 0.704482 0.198624 0.779649 0.523114 0.220985 0.460694 0.338118 0.569497 0.218276 0.279647 0.243808 0.273794 0.186403 0.09019 0.190739 0.103843 0.138224;
323, -62.856094 6.858427 1.772509 1.176893 0.098312 1.568941 0.499613 0.751428 0.448569 0.601207 0.477924 0.400978 0.392808 0.530674 0.360212 0.377012 0.347767 0.284565 0.286755 0.163916 0.063064 0.378401 0.101877 0.204634;
324, -62.00552 6.783318 2.356932 1.337024 -0.0595 1.511213 0.27895 0.810234 0.373854 0.450228 0.462716 0.374238 0.323173 0.33827 0.124649 0.440711 0.173768 0.269931 0.224031 0.183889 0.041217 0.282525 0.07849 0.116663;
325, -64.95327 3.609694 1.382786 0.392783 0.664804 0.955649 0.859135 0.216903 0.61389 0.340069 0.490452 0.345935 0.460374 0.210454 0.313409 0.316382 0.27395 0.259965 0.303346 0.110069 0.170341 0.176631 0.094357 0.091989;
326, -60.614708 7.910111 4.855741 4.090084 2.263954 1.314447 1.347043 0.778106 0.952601 0.698785 0.593469 0.796989 0.378552 0.781089 0.463863 0.58602 0.410697 0.395241 0.377815 0.372586 0.384821 0.364613 0.346263 0.281703;
327, -55.328117 9.643656 3.254604 2.0156 -0.664916 2.32952 1.000459 1.310872 -0.072077 0.948826 0.583119 0.622743 0.10696 0.564724 0.165637 0.408589 -0.048442 0.471362 0.082976 0.370906 0.181691 0.351611 0.025042 0.271256;
328, -52.499382 12.86243 4.058793 2.105334 -0.048081 2.663608 2.339622 0.898297 0.34765 1.216039 0.520029 0.691771 0.079246 0.637848 0.236733 0.384268 -0.009754 0.525455 0.185193 0.432315 -0.064491 0.400235 -0.042228 0.249885;
329, -55.569775 5.024191 5.839262 2.965228 1.868185 2.442448 2.187042 0.998006 0.383297 0.745902 0.23711 0.717013 0.042259 0.625039 0.094631 0.545398 0.006188 0.399851 0.123031 0.361305 0.232687 0.342718 -0.020363 0.318234;
330, -43.341908 9.532503 1.16064 2.100335 -1.941923 1.098592 1.701287 0.861025 -0.547722 0.656789 0.575622 0.540911 -0.250755 0.479564 0.38687 0.417156 -0.230028 0.361775 0.186899 0.335011 -0.055214 0.30836 0.014913 0.272316;
331, -51.19907 7.092118 1.016899 1.930937 -2.087351 0.950606 1.357965 0.812279 -0.709961 0.755158 0.490503 0.528041 0.068296 0.559281 0.418603 0.444544 -0.210909 0.409521 0.276064 0.343071 -0.071656 0.305378 -0.093478 0.398531;
332, -33.312565 4.086378 -0.508914 1.062266 -2.811873 0.889797 1.197063 0.644877 -0.549566 0.518604 0.583353 0.496516 -0.26961 0.428769 0.418504 0.394303 -0.396994 0.361126 0.239409 0.319932 -0.044338 0.312097 0.121205 0.264418;
333, -41.7883 5.983365 0.066306 1.075353 -2.718515 0.97161 1.2264 0.618596 -0.613222 0.516111 0.552244 0.463846 -0.158848 0.420018 0.453699 0.366559 -0.295268 0.335963 0.318581 0.304218 -0.019919 0.285788 0.098378 0.253478;
334, -51.987267 7.703681 0.653622 0.994281 -1.793172 1.54409 1.653371 0.753942 0.139192 0.792378 0.72434 0.508967 0.208504 0.522608 0.560305 0.431814 -0.04173 0.383655 0.286454 0.325202 0.026062 0.298444 0.084365 0.248435;
335, -59.102058 3.657089 6.084102 2.53629 3.489667 1.777432 2.209109 0.809213 0.521712 0.75577 -0.129632 0.778334 -0.058637 0.625385 0.201471 0.45634 0.361069 0.413939 0.364885 0.305159 0.273108 0.236226 0.141267 0.182289;
336, -42.331448 8.501642 -0.087857 1.452127 -2.786241 0.972276 1.290043 0.645707 -0.539895 0.592869 0.532648 0.507927 -0.195941 0.509611 0.436312 0.399681 -0.177447 0.387045 0.278178 0.334162 0.017819 0.332389 0.178449 0.273518;
337, -42.870396 9.902118 0.036129 0.964684 -2.688155 0.958118 1.137847 0.612362 -0.5345 0.699001 0.527707 0.418612 -0.153634 0.427973 0.440673 0.35152 -0.120383 0.403421 0.287456 0.284949 0.030391 0.295072 0.174432 0.266413;
338, -63.764252 4.650113 2.114182 1.200916 0.656593 1.515835 0.597505 0.657393 0.623221 0.545317 0.601957 0.50265 0.422907 0.461915 0.397288 0.403422 0.267353 0.364398 0.167543 0.292487 0.087277 0.280826 -0.000831 0.258271;
339, -61.729889 4.958708 3.391916 1.755077 0.897491 1.869675 0.756424 1.058557 0.90374 0.679518 0.806812 0.619928 0.48146 0.540736 0.304433 0.494152 0.171693 0.478026 0.17923 0.415011 0.171138 0.349143 0.080931 0.268432;
340, -61.166397 5.496323 3.722307 2.011926 1.06482 1.99849 0.960549 1.148607 1.023999 0.664926 0.905922 0.562492 0.627369 0.491846 0.43842 0.517015 0.259092 0.500357 0.287965 0.340331 0.225794 0.295962 0.088591 0.225774;
341, -62.611217 4.717791 3.194209 1.879751 1.03667 1.323408 0.557527 1.093755 0.574839 0.591529 0.594211 0.569904 0.500038 0.444847 0.365609 0.367187 0.214506 0.336849 0.170351 0.294069 0.132935 0.240462 0.045743 0.182077;
342, -61.71954 5.087619 3.405519 2.238906 1.275431 2.105757 1.190385 1.097564 1.055345 0.660916 0.856651 0.588198 0.565614 0.61085 0.552221 0.473467 0.355628 0.377158 0.275448 0.340912 0.239032 0.292263 0.129171 0.242648;
343, -65.640503 0.308729 1.675147 0.296876 1.208221 0.283653 0.923385 0.271635 0.785888 0.246234 0.707426 0.231435 0.615106 0.219654 0.523236 0.194973 0.435294 0.159639 0.342996 0.115328 0.231948 0.080105 0.111809 0.045159;
344, -63.549377 4.758211 2.620821 1.667761 1.18749 1.595961 0.939299 1.08743 0.944319 0.567846 0.964301 0.425198 0.764411 0.335934 0.554379 0.374113 0.450632 0.288291 0.366066 0.246514 0.161062 0.213628 0.021106 0.206784;
345, -64.920715 1.945638 1.971734 0.928951 1.362903 0.551434 1.083934 0.444217 0.77807 0.339269 0.676299 0.409448 0.536212 0.398732 0.45648 0.365341 0.347704 0.24343 0.307765 0.173439 0.218806 0.13478 0.118199 0.088523;
